"noc_2016","noc_title","harm.rank16","harm.rank06","harm.rank21","diff_21_06","diff_21_16","skill_groups","rank06","rank16","rank21","skill_groups_2","Score21_comp_elec","Score21_eng_tech","Score21_telco","Score21_tech_design","Score21_programming","Score21_inter_comp","Score16_comp_elec","Score16_eng_tech","Score16_telco","Score16_tech_design","Score16_programming","Score16_inter_comp","Score06_comp_elec","Score06_eng_tech","Score06_telco","Score06_tech_design","Score06_programming","Score06_inter_comp","normalized_tech_design06","normalized_tech_design16","normalized_tech_design21","normalized_programming06","normalized_programming16","normalized_programming21","normalized_comp_elec06","normalized_comp_elec16","normalized_comp_elec21","normalized_inter_comp06","normalized_inter_comp16","normalized_inter_comp21","normalized_eng_tech06","normalized_eng_tech16","normalized_eng_tech21","normalized_telco06","normalized_telco16","normalized_telco21","normalized_tech_design_diff","normalized_programming_diff","normalized_comp_elec_diff","normalized_inter_comp_diff","normalized_eng_tech_diff","normalized_telco_diff"
3231,"Opticians",220.360796514268,215.244779340424,238.457613841462,23.212834501038,18.096817327194,2,280,287,280,"2-3",8.01,3.6477,2.438,2.1875,0.5244,11.4345,8.01,3.6477,2.438,2.1875,0.5244,11.4345,7.8076,4.18,1.7856,8.3385,0.1938,9.8904,0.383643892339544,0.684184615384615,0.176798393256202,0.00776576092836506,0.0245333333333333,0.0269669046040607,0.25069935267646,0.236620487780651,0.249885265462937,0.341178120617111,0.386623514482606,0.37585038873713,0.124576203397757,0.120839368049004,0.115081278631524,0.0713156924373584,0.0980116263176091,0.118876007207697,-0.507386222128413,0.00243357127072737,0.0132647776822866,-0.0107731257454764,-0.00575808941747993,0.0208643808900879
9422,"Plastics processing machine operators",250.701685607355,146.778705587958,269.707105125781,122.928399537823,19.005419518426,4,189,309,321,"4-5",6.17866390532544,7.28284733727811,1.24477514792899,1.37842603550296,0.967633727810651,8.48333017751479,6.24420710059172,7.26330828402367,1.09984378698225,1.3771449704142,0.921450295857988,7.8290449704142,5.88958125,6.862672265625,0.9372,7.01491875,3.5529328125,6.16178125,0.322747584541063,0.575583076923077,0.111407318079744,0.142369591415989,0.0431087857711339,0.0497598902165169,0.185898794883576,0.181808243306495,0.189851694311968,0.210441137798036,0.261957441518563,0.276630558605246,0.207110315274676,0.240944879815825,0.23040516659512,0.0340731506031501,0.0442155366109304,0.058024095532366,-0.464175758843333,0.00665110444538296,0.00804345100547305,0.0146731170866834,-0.0105397132207046,0.0138085589214356
3122,"Chiropractors",183.864739859023,242.270724066724,203.615499433885,-38.655224632839,19.750759574862,1,306,245,245,"0-1",13.92,4.5305,2.4125,1.3125,0.75,14.282,13.92,4.5305,2.4125,1.3125,0.75,14.282,9.695,4.06,2.286,1.125,0.69,11.988,0.05175983436853,0.0923076923076923,0.106079035953721,0.0276489940173988,0.0350877192982456,0.0385682274085536,0.31446545130208,0.420073691693078,0.443622726617101,0.414726507713885,0.485081722906272,0.471584786719899,0.120884327370954,0.150164764347121,0.143087826605586,0.0932819441274078,0.0969864842047711,0.117575561826403,0.0137713436460289,0.00348050811030802,0.0235490349240239,-0.0134969361863728,-0.0070769377415352,0.020589077621632
7322,"Motor vehicle body repairers",359.079435314641,310.638959318645,378.888303564081,68.249344245436,19.80886824944,3,381,397,401,"2-3",3.875275,3.453125,1.218,0.8736,0.4625,4.838,1.62,2.4628,0,0.75,0.5244,8.54,2.3316,2.0943,0.6204,6.7721,0.4356,2.0706,0.311575799401886,0.555659487179487,0.0706062063307969,0.0174549301362013,0.0245333333333333,0.0237837402352747,0.0656918523723935,0.0382675312661996,0.114343620104113,0.0669915848527349,0.286540183742553,0.154072704349653,0.0604083214885644,0.08147862714094,0.108908448916919,0.0201664588857088,0,0.0566586203379457,-0.48505328084869,-0.000749593098058589,0.0760760888379138,-0.1324674793929,0.0274298217759794,0.0566586203379457
8431,"General farm workers",435.287006046048,392.344909656326,455.151061830635,62.806152174309,19.864055784587,4,430,443,438,"4-5",1.7524,1.79846666666667,0.8869,0.142711111111111,0,2.86808888888889,0.85785,1.873125,0.50955,0.2975,0,1.425375,0.7979625,1.32178125,0.9871875,2.2207625,0.9864,2.1418875,0.102174488152749,0.18221641025641,0.0115342149230865,0.0395260401431336,0,0,0.0138776740948957,0.0146095178377976,0.0447530257136488,0.0694911465638149,0.040537293099454,0.087843291074222,0.0366412927103908,0.061890438352888,0.0564149419015352,0.0362674711594177,0.0204847515135922,0.0397732295243599,-0.170682195333324,0,0.0301435078758513,0.0473059979747679,-0.00547549645135287,0.0192884780107677
3113,"Dentists",113.079693497902,98.9396035950165,133.007706217378,34.0681026223615,19.928012719476,1,98,118,131,"0-1",8.6393125,8.2693125,2.346575,3.994025,0.793675,12.662575,10.3944,6.968,2.3541,4.24,1.215,10.626,7.7976,8.1428625,1.95339375,12.344125,1.6274,9.6525,0.567937658155049,1.01285128205128,0.322805578342904,0.0652115548752389,0.0568421052631579,0.0408141838513117,0.250361501141938,0.310635008831208,0.270514944992985,0.332836605890603,0.358667952933692,0.417138894725783,0.246496178908312,0.231135146626982,0.26170045873888,0.0786813993608541,0.0946387077581147,0.114213528031822,-0.690045703708378,-0.0160279214118462,-0.0401200638382227,0.0584709417920912,0.030565312111899,0.0195748202737078
9536,"Industrial painters, coaters and metal finishing process operators",355.742982144005,288.954760426731,375.705930485082,86.751170058351,19.962948341077,5,365,394,398,"4-5",2.7208,2.106,0.2751,0.75,0.8556,7.4493,2.511,1.7576,1.6608,1.4256,0,3.366,2.511,1.7576,1.6608,5.52,1.64,3.366,0.253968253968254,0.452923076923077,0.060616591973555,0.0657164495486001,0,0.043998633827678,0.0717529089017122,0.0659251970337076,0.0764984330540367,0.112412342215989,0.107638420657725,0.241865938222316,0.0500495326700263,0.0580528574655523,0.0661713386546197,0.0658372987304876,0.0667669027843664,0.0085727399449223,-0.392306484949522,0.043998633827678,0.0105732360203291,0.134227517564591,0.00811848118906745,-0.0581941628394441
122,"Banking, credit and other investment managers",116.578794781561,115.940110680394,136.636464451572,20.696353771178,20.057669670011,2,129,126,134,"2-3",10.0377,1.25125,2.6167,1.5886,1.17375,19.5585,10.0377,1.25125,2.6167,1.5886,1.17375,19.5585,17.2656,1.0998,3.531,0.9768,0.369,14.4768,0.0449413388543823,0.0801476923076923,0.128394024012253,0.014786201148435,0.0549122807017544,0.0603592758943864,0.570239334027055,0.299562630178828,0.316355899977709,0.501991584852735,0.667527635723646,0.648983399873923,0.0298118989164344,0.0412326100532827,0.0390546679694935,0.147934189039701,0.105195661437772,0.127989324448373,0.0482463317045603,0.00544699519263205,0.0167932697988806,-0.0185442358497231,-0.00217794208378912,0.0227936630106011
7335,"Other small engine and small equipment repairers",197.068003291821,156.277289005712,217.399752409388,61.122463403676,20.331749117567,3,203,262,256,"2-3",8.4064,10.6848,2.7022,1.3125,0.5244,10.8703,8.9951,10.15,2.9172,1.215,0.69,8.5158,8.99,8.86355,3.93515,6.2419,1.5264,6.8145,0.287181964573269,0.512155897435897,0.106079035953721,0.0611643832871849,0.032280701754386,0.0269669046040607,0.290646918118302,0.267199125881181,0.262879771317677,0.233327489481066,0.285703418634966,0.35688169783568,0.268668586442201,0.336836790284219,0.338331028006548,0.165675317378097,0.117276257708667,0.132349641315065,-0.406076861482176,-0.00531379715032526,-0.00431935456350374,0.0711782792007133,0.00149423772232937,0.0150733836063979
6322,"Cooks",396.099930633387,367.93709895426,416.757054847199,48.819955892939,20.657124213812,3,424,423,426,"2-3",4.4265,1.289472,1.186432,0.8382,0.107604,4.72944,3.4112,1.0147,0.9804,0.3125,0.3125,5.985,2.826248,1.579952,1.429128,2.132348,0.9702,2.79072,0.09810664826317,0.174961887179487,0.0677451031896451,0.0388768898488121,0.0146198830409357,0.00553346072276001,0.082403610957201,0.0938684413927544,0.132413490159055,0.0922412342215989,0.198195768458105,0.150422861945787,0.0445840793999471,0.0333747458775695,0.0402672487088055,0.055667503643483,0.0394136991147596,0.0550487199537618,-0.107216783989842,-0.00908642231817566,0.0385450487663005,-0.0477729065123178,0.00689250283123604,0.0156350208390022
1122,"Professional occupations in business management consulting",103.676688518398,46.8456827380015,124.573786284876,77.7281035468745,20.897097766478,1,45,107,120,"0-1",13.106144,5.0784,3.89088,1.5318,2.548352,15.714284,12.30238125,7.07135,3.886975,1.977425,2.92324375,15.9954,18.414025,7.789525,7.1743,10.5924,4.441075,15.555575,0.487342995169082,0.86912,0.123803327446789,0.177958342182347,0.136759941520468,0.13104722593739,0.60903904888036,0.369860943402669,0.416943471932654,0.539816795231417,0.544326075606222,0.51973890313091,0.235625526861475,0.234568290835648,0.160469779069325,0.307865533528823,0.15626281427641,0.192969775269438,-0.745316672553211,-0.00571271558307787,0.0470825285299852,-0.0245871724753127,-0.0740985117663228,0.0367069609930279
1435,"Collectors",162.484295029169,172.423600765764,183.673377032464,11.2497762667,21.189082003295,4,224,193,209,"4-5",13.132,0.7638,2.4805,0.75,1.4256,16.039,13.132,0.7638,2.4805,0.75,1.4256,16.039,12.7506,0.3081,2.31715,3.2805,1.8532,14.9385,0.150931677018634,0.269169230769231,0.060616591973555,0.0742595879899181,0.0666947368421053,0.0733104866581787,0.417699366190521,0.395613264504754,0.41779106512988,0.518180224403927,0.545833635882701,0.530656020172305,0.00545474682960146,0.0250401945282292,0.0235904724439425,0.0946493476848519,0.0997201965056725,0.12104341617652,-0.208552638795676,0.00661574981607348,0.0221778006251256,-0.0151776157103958,-0.00144972208428669,0.0213232196708479
1222,"Executive assistants",134.106845184229,184.365149348789,155.747433047156,-28.617716301633,21.640587862927,2,248,153,158,"2-3",12.54,0.3808,2.3326,1.3125,2.35,16.0083,9.295,0.368,1.9623,1.54,2.76,17.3502,12.3246,0.3658,2.6862,1.35,0.4356,15.6723,0.062111801242236,0.110769230769231,0.106079035953721,0.0174549301362013,0.129122807017544,0.120847112546801,0.403306890819898,0.276508367142321,0.39838453771816,0.5439095371669,0.591171090802845,0.529623870561042,0.00722992388582258,0.0118922653768984,0.0114399198000076,0.110849677793191,0.078887700706745,0.113500832965015,-0.00469019481550952,-0.00827569447074247,0.121876170575839,-0.0615472202418029,-0.000452345576890828,0.0346131322582702
6523,"Airline ticket and service agents",98.9906275551213,147.399287894227,120.768243170346,-26.631044723881,21.7776156152247,5,194,103,111,"4-5",15.45,1.4352,2.912,0.75,1.6544,18.9819,15.45,1.4352,2.912,0.75,1.6544,18.9819,7.1556,1.3254,2.968875,5.51075,2.575675,16.076125,0.25354267310789,0.452164102564103,0.060616591973555,0.103209887921397,0.0773988304093567,0.0850763672329482,0.228671432625647,0.467566653112031,0.49377810996158,0.558068899018233,0.647590496837927,0.629597814666947,0.0367526258468241,0.0473431749026694,0.0448904229534409,0.123258371231409,0.117067209120951,0.143048991942338,-0.391547510590548,0.00767753682359144,0.0262114568495497,-0.01799268217098,-0.00245275194922859,0.0259817828213875
4214,"Early childhood educators and assistants",404.35209484906,320.159337631037,426.145936782652,105.986599151615,21.793841933592,2,390,431,429,"2-3",4.0194,0.4158,1.5438,0.93,0,3.6774,4.3143,0.4788,1.054,0.8556,0,4.1249,7.2885,0.5727,1.276,3.7557,1.1137,6.35625,0.172795031055901,0.30816,0.0751645740472082,0.0446270791843146,0,0,0.23316147951944,0.121901705090438,0.119068224433867,0.217259817671809,0.133878959506793,0.115052742172725,0.0135953334687021,0.0155728882924301,0.012550283618644,0.0489455848009693,0.0423725406639705,0.0732737225036547,-0.232995425952792,0,-0.00283348065657138,-0.0188262173340673,-0.00302260467378618,0.0309011818396843
7293,"Insulators",344.211878009991,300.888562490972,366.048354783773,65.159792292801,21.836476773782,2,377,383,395,"2-3",1.749,2.7267,0.417,1.75,0,1.3114,1.749,2.7267,0.417,1.75,0,1.3114,2.629475,6.448,1.08675,4.213025,0.8568,1.158475,0.193835978835979,0.345684102564103,0.141438714604962,0.0343328377885613,0,0,0.0757556049569577,0.0422718397779937,0.0446415693062166,0.0350096423562412,0.0365963714822153,0.0355066190376129,0.194352660304334,0.0902450205291062,0.085862847861122,0.040638004600446,0.0167640886687625,0.0158093360078876,-0.204245387959141,0,0.00236972952822296,-0.00108975244460234,-0.00438217266798413,-0.000954752660874868
8421,"Chain saw and skidder operators",436.679529827387,362.301315598097,459.478644676669,97.177329078572,22.799114849282,4,419,444,441,"4-5",0.3872,2.5668,0.2124,0,0,0.2553,0.3872,2.5668,0.2124,0,0,0.2553,0.3872,2.5668,0.2124,4.6762,0.8911,0.2553,0.215146077754773,0.383688205128205,0,0.0357072732882668,0,0,0,0,0,0.00334151472650771,7.9527262291285e-05,0,0.0749450833441013,0.0849333634515473,0.0807900714439806,0.00225632561324647,0.00853883077516824,0.0053751742426818,-0.383688205128205,0,0,-7.9527262291285e-05,-0.00414329200756677,-0.00316365653248645
7512,"Bus drivers, subway operators and other transit operators",228.036381208169,241.792188094008,250.948319226381,9.15613113237299,22.911938018212,5,304,292,294,"4-5",5.3436,3.130375,4.509,0.515625,0,3.7468,3.14787777777778,1.23895555555556,4.96653333333333,0.281666666666667,0,2.4983,3.21177777777778,1.47824444444444,4.3152,1.39414444444444,0.595777777777778,0.888022222222222,0.0641428315824449,0.114391339031339,0.0416739069818191,0.0238734148021405,0,0,0.0954287936598031,0.0856946164641577,0.162477216999069,0.0255267258843696,0.077635896531574,0.117386005463333,0.0414549820157779,0.0408242055951966,0.0986693082750657,0.182358518726625,0.199662842149555,0.224492571312005,-0.0727174320495196,0,0.0767826005349113,0.0397501089317586,0.0578451026798691,0.0248297291624492
421,"Administrators - post-secondary education and vocational training",202.158927062522,158.681868120562,225.115754792078,66.433886671516,22.956827729556,2,205,265,268,"2-3",13.2986,2.5058,3.1164,1.215,0.69,11.716,10.6353,1.7442,1.9712,1.32,0.69,16.168,12.6882,1.8354,3.0704,6.266,1.4155,14.3208,0.288290775247297,0.514133333333333,0.0981988789971591,0.0567205087414899,0.032280701754386,0.0354827692158693,0.415591172615106,0.318112822168349,0.423252429094056,0.496521739130435,0.550294077985125,0.385314561882748,0.0524430989607369,0.0576077279793779,0.0788548659315001,0.127715053291426,0.0792454954049512,0.153472954135926,-0.415934454336174,0.00320206746148338,0.105139606925708,-0.164979516102377,0.0212471379521222,0.0742274587309748
7237,"Welders and related machine operators",319.812495232121,260.618316477283,342.891014978698,82.2726985014151,23.078519746577,2,333,370,380,"2-3",3.232775,5.72365625,0.88265,1.3630875,0.25501875,3.422175,3.2091,5.62433333333333,1.0082,1.31666666666667,0.240422222222222,3.49144444444444,5.26602222222222,7.038,0.904833333333333,5.24125555555556,1.2551,3.5568,0.241143572834394,0.430051737891738,0.110167625082338,0.0502931194075903,0.0112478232618583,0.0131141615245934,0.16483175744362,0.087595024724277,0.0932816372290626,0.119102384291725,0.11197592206482,0.106471947888212,0.212504384102782,0.186500396408846,0.180940327462152,0.0326523385600487,0.0405313050260105,0.0395564886274776,-0.319884112809401,0.00186633826273511,0.00568661250478564,-0.00550397417660775,-0.00556006894669331,-0.000974816398532884
6313,"Accommodation, travel, tourism and related services supervisors",228.792056878076,210.702841264179,252.411126692521,41.708285428342,23.619069814445,3,274,293,298,"2-3",6.8904,0.1177,1.7195,1.8144,1.4256,9.8264,6.8904,0.1177,1.7195,1.8144,1.4256,9.8264,7.000292,4.216212,2.658592,5.247788,2.1144,8.417136,0.241444122383253,0.430587733333333,0.146643659302424,0.0847261347107074,0.0666947368421053,0.0733104866581787,0.223424328013298,0.201866814836429,0.213183326121448,0.289520897615708,0.331020127312774,0.321785249001891,0.125690288520111,0.0035776451985809,0.00309315635191554,0.109637758775087,0.069126739726468,0.0822340461700607,-0.283944074030909,0.00661574981607348,0.0113165112850195,-0.00923487831088271,-0.000484488846665364,0.0131073064435928
9473,"Binding and finishing machine operators",244.433827668967,276.859066799798,268.205692075951,-8.65337472384698,23.771864406984,4,351,303,312,"4-5",5.5692,2.6752,0.7952,1.62,1.4256,6.509,5.5692,2.6752,0.7952,1.62,1.4256,6.509,3.3835,1.81365,0.44375,5.7687,2.0915,2.0202,0.265410628019324,0.473329230769231,0.130931838662879,0.0838085086773763,0.0666947368421053,0.0733104866581787,0.101230455288728,0.160855245799356,0.169872677445157,0.0652244039270687,0.216314153432293,0.210252574070183,0.0517739464308789,0.0885342616829881,0.0842290268137,0.0124119857421292,0.0319683532599519,0.0350967259375106,-0.342397392106352,0.00661574981607348,0.00901743164580068,-0.00606157936211013,-0.0043052348692881,0.00312837267755865
1523,"Production logistics co-ordinators",161.3551698314,126.072026457437,185.268260908135,59.196234450698,23.913091076735,5,146,191,211,"4-5",8.7768,5.04,1.0428,1.3125,1.0044,17.8464,8.7768,5.04,1.0428,1.3125,1.0044,17.8464,16.4211,2.2962,1.6287,4.2021,2.1463,13.7808,0.193333333333333,0.344787692307692,0.106079035953721,0.0860043997964393,0.0469894736842105,0.051650570145535,0.5417077719367,0.260422842562385,0.275021963468523,0.477587657784011,0.608328233215426,0.591421727253625,0.0666199029036605,0.16708965040726,0.159251551336878,0.0644281926568454,0.0419222821673514,0.0477237956005847,-0.238708656353971,0.0046610964613245,0.0145991209061385,-0.0169065059618008,-0.00783809907038222,0.00580151343323326
7234,"Boilermakers",235.732208591308,123.46231698856,260.703331572393,137.241014583833,24.971122981085,2,143,297,304,"2-3",3.7496,10.0835,0.2709,1.75,0,3.906,3.7496,10.0835,0.2709,1.75,0,3.906,5.085,15.2586,1.5438,7.791,2.262,3.9804,0.358454106280193,0.639261538461538,0.141438714604962,0.0906406151700814,0,0,0.15871589388759,0.104372766977182,0.110223830691161,0.133955119214586,0.126310038760896,0.122738390418155,0.465416351318923,0.334627752162532,0.319254977602376,0.0607013046302962,0.0108906273869731,0.00835854894094447,-0.497822823856577,0,0.0058510637139792,-0.00357164834274104,-0.0153727745601566,-0.00253207844602859
2222,"Agricultural and fish products inspectors",212.739785669553,375.719142550729,238.32119711059,-137.397945440139,25.581411441037,2,426,281,279,"2-3",9.8549,4.6535,3.1141,1.3125,0.75,13.3227,9.8549,4.6535,3.1141,1.3125,0.75,13.3227,3.80895,1.4841,1.04535,1.373825,0.71925,5.5965,0.0632079595123073,0.112724102564103,0.106079035953721,0.0288210709377016,0.0350877192982456,0.0385682274085536,0.115604348824952,0.293888307729557,0.310363479013414,0.190620617110799,0.451911939116694,0.439332632906073,0.0416351318922711,0.154250654406782,0.14698996231108,0.0388206528419167,0.125191962885835,0.153355659062319,-0.00664506661038132,0.00348050811030802,0.0164751712838571,-0.0125793062106215,-0.0072606920957024,0.0281636961764838
1524,"Purchasing and inventory control workers",190.040575137582,222.635212274621,215.83698892728,-6.79822334734101,25.796413789698,5,287,251,254,"4-5",11.7495,1.4356,2.3302,0.5244,0.69,16.9054,11.7495,1.4356,2.3302,0.5244,0.69,16.9054,8.967,0.2622,2.914,1.9323,0.3744,14.421,0.0889026915113872,0.158547692307692,0.0423831211079097,0.0150025845798755,0.032280701754386,0.0354827692158693,0.289869859588902,0.352698872895798,0.372470922990179,0.500035063113604,0.575791209817122,0.559784828745535,0.00404260424934931,0.0473564623500179,0.0449031128256538,0.120849502203649,0.0936778882876508,0.113378438105599,-0.116164571199783,0.00320206746148338,0.0197720500943808,-0.016006381071587,-0.00245334952436409,0.0197005498179485
2131,"Civil engineers",9.52782777766467,14.3565326985016,35.4074353053627,21.0509026068611,25.879607527698,1,12,7,34,"0-1",12.3581333333333,24.6108444444444,2.10821111111111,5.3475,4.3384,15.7929111111111,14.586,30.1136,4.25285,6.4125,4.8925,18.94285,13.083625,30.866225,3.466125,5.058275,5.3314,18.4275,0.232724867724868,0.415037948717949,0.432196300771447,0.213634560441102,0.228888888888889,0.223099197052359,0.428950666918929,0.440747098428387,0.392422712630414,0.640515427769986,0.646240262232503,0.522382386589152,0.945594822759185,1,0.780130339087484,0.145086346157223,0.170971593513061,0.102057480252496,0.0171583520534984,-0.00578969183653011,-0.0483243857979727,-0.123857875643351,-0.219869660912516,-0.0689141132605657
6732,"Specialized cleaners",374.352094568254,262.992550591052,400.435076043912,137.44252545286,26.082981475658,7,335,415,417,"6-7",2.646,3.58,2.1275,0,0,0.726,2.646,3.58,2.1275,0,0,0.726,5.2628,7.056,2.8336,1.8725,0.2541,1.991,0.0861513687600644,0.153641025641026,0,0.0101820425794508,0,0,0.164722894171385,0.070115752453027,0.0740463920905288,0.0642005610098177,0.0163549543755554,0.015825173355747,0.213058165506802,0.118590467585272,0.112933517759476,0.117320152411722,0.0855290135318759,0.103041172270764,-0.153641025641026,0,0.00393063963750184,-0.000529781019808391,-0.00565694982579604,0.0175121587388886
6332,"Bakers",315.925864747473,200.416711230017,342.1061339949,141.689422764883,26.180269247427,3,262,365,379,"2-3",5.3965,3.4608,1.7472,1.54,0,3.422,5.3965,3.4608,1.7472,1.54,0,3.422,4.7475,2.015,1.7548,6.2208,2.9184,3.9674,0.286211180124224,0.510424615384615,0.124466068852366,0.11694322339185,0,0,0.147313404597484,0.155494438977753,0.164211347573528,0.133499298737728,0.109574736609165,0.106466064299223,0.0579686067475188,0.114630808275422,0.109151935840006,0.0699636529648294,0.0702403254725704,0.0836466868391526,-0.385958546532249,0,0.00871690859577565,-0.00310867230994248,-0.00547887243541613,0.0134063613665822
9417,"Machining tool operators",242.555006035205,60.4898070759147,268.89451725382,208.404710177905,26.339511218615,4,58,301,315,"4-5",4.555725,5.783625,0.483,1.697025,1.015625,9.386125,4.555725,5.783625,0.483,1.697025,1.015625,9.386125,3.098675,7.943,0.607425,9.286875,8.89515,9.3176,0.427277432712215,0.762,0.137157162658563,0.356437607440384,0.0475146198830409,0.052227807949083,0.0916075989567145,0.129395815031988,0.136649653173885,0.32109396914446,0.315796707571341,0.306982979617567,0.240347282471588,0.191791845493562,0.182842816897834,0.0195968903092132,0.0194173976666961,0.019175194641825,-0.624842837341437,0.00471318806604211,0.0072538381418972,-0.00881372795377444,-0.00894902859572841,-0.000242203024871136
7291,"Roofers and shinglers",303.642289220063,214.559225531465,330.01258790553,115.453362374065,26.370298685467,2,278,349,368,"2-3",2.0178,7.1703,1.1928,1.3125,0,3.7584,2.0178,7.1703,1.1928,1.3125,0,3.7584,2.5404,6.2238,1.855,8.9096,0.4636,1.1544,0.409919484702093,0.731044102564102,0.106079035953721,0.0185769182992262,0,0,0.0727461924132059,0.0506157012351274,0.0534531817526192,0.0348667601683029,0.121206463146029,0.117776003362051,0.187455005260923,0.23785527312348,0.226834638275193,0.0743621709890959,0.0479525298899279,0.0553734743140787,-0.624965066610381,0,0.00283748051749182,-0.0034304597839785,-0.0110206348482877,0.00742094442415084
7295,"Floor covering installers",376.235672686684,360.355129074245,402.672577883133,42.317448808888,26.436905196449,2,416,416,418,"2-3",1.02225,4.446475,0.404625,0.99015,0,1.4615,1.02225,4.446475,0.404625,0.99015,0,1.4615,0.700325,4.366,0.56475,3.3704,0.456,1.57575,0.15506786289395,0.276545641025641,0.0800260247234873,0.0182723786549766,0,0,0.0105789761747098,0.019712683103991,0.0208177622175891,0.049640603085554,0.0417863897734856,0.0405530573649926,0.130298611239301,0.147373569938479,0.140422160323846,0.0177235693842075,0.01626659323165,0.0151782375140244,-0.196519616302154,0,0.00110507911359817,-0.00123333240849297,-0.00695140961463359,-0.00108835571762557
9435,"Paper converting machine operators",317.610973949075,269.947198888621,344.066158809206,74.118959920585,26.455184860131,4,345,366,381,"4-5",3.2712,4.0053,0.9966,1.6544,0,4.4969,4.8111,6.0928,0.7632,0.57,0.5244,5.643,4.8111,6.0928,0.7632,3.915,1.5824,5.643,0.180124223602484,0.321230769230769,0.133712119681399,0.0634083596132347,0.0245333333333333,0,0.149462140357042,0.137322949033534,0.0945412585395277,0.192251051893408,0.186370410326096,0.142604748896827,0.183424707264997,0.202062211828486,0.126426024389934,0.0264350055310706,0.0306819004124689,0.0453676945568285,-0.18751864954937,-0.0245333333333333,-0.0427816904940061,-0.0437656614292693,-0.0756361874385513,0.0146857941443596
4412,"Home support workers, housekeepers and related occupations",432.149866427741,389.865061325674,458.808885708027,68.9438243823525,26.6590192802855,4,428,442,440,"4-5",1.96186666666667,0.382633333333333,1.5928,0.325533333333333,0,1.3344,1.6781,0.3078,1.4432,0.5244,0,1.1808,0.7479,0.3211,1.157175,3.620925,0.9591,0.88075,0.166594202898551,0.297101538461538,0.0263102949872773,0.0384321016841844,0,0,0.0121863048501966,0.0400710221540697,0.0516196145793723,0.0252717391304348,0.0320806060668928,0.0362798907333473,0.00585470006583846,0.00989250455095072,0.0114980817143171,0.043729477972292,0.0580190234214822,0.0757726175500628,-0.270791243474261,0,0.0115485924253026,0.00419928466645453,0.00160557716336642,0.0177535941285806
